"1964";"30";"Allan, Markus";"LILJANKUKKA"
"1964";"31";"Eero ja Jussi";"KAIKKI RAKKAUTENI"
"1964";"32";"Klimenko, Viktor";"JOKAISELLE JOKU ON KAI RAKKAIN"
"1964";"33";"Rolling Stones, The";"IT'S ALL OVER NOW"
"1964";"34";"Sari, Anneli";"LIIAN NUORI RAKKAUTEEN"
"1964";"35";"Presley, Elvis";"SUSPICION"
"1964";"36";"Kranck, Ronnie";"LETKIS / AMADO MIO"
"1964";"37";"Martin, Dean";"EVERYBODY LOVES SOMEBODY"
"1964";"38";"Mårtenson, Lasse";"LAISKOTELLEN"
"1964";"39";"Presley, Elvis";"VIVA LAS VEGAS"
"1964";"40";"Trashmen, The";"SURFIN' BIRD"
"1964";"41";"Armstrong, Louis";"HELLO, DOLLY!"
"1964";"42";"Viita, Reijo";"SYKSYN SÄVEL"
"1964";"43";"Reeves, Jim";"I LOVE YOU BECAUSE"
"1964";"44";"Allan, Markus";"SOKERIPALA / MUSTALAISTYTTÖ"
"1964";"45";"Cay & The Scaffolds";"GIRLS"
"1964";"46";"Honeycombs, The";"HAVE I THE RIGHT"
"1964";"47";"Richard, Cliff & The Shadows";"DON'T TALK TO HIM"
"1964";"48";"Marion";"HAAREMIN RUUSU / MY BOY LOLLIPOP"
"1964";"49";"Tammi, Taisto";"RAKKAUDEN RIKKAUS"
"1964";"50";"Johnny";"REHTORIN LUISEVA SALLI"
"1964";"51";"Swinging Blue Jeans, The";"GOOD GOLLY, MISS MOLLY"
"1964";"52";"Lund, Tamara";"LAPIN TANGO"
"1964";"53";"Richard, Cliff & The Shadows";"I'M THE LONELY ONE"
"1964";"54";"Poole, Brian and the Tremeloes";"DO YOU LOVE ME"
"1964";"55";"Peter and Gordon";"A WORLD WITHOUT LOVE"
"1964";"56";"Cliffters, The";"WHAT CAN I DO"
"1964";"57";"Kramer, Billy J. & The Dakotas";"BAD TO ME"
"1964";"58";"Darin, Bobby";"WORK SONG"
"1964";"59";"Beatles, The";"MY BONNIE"
"1964";"60";"Richard, Cliff";"CONSTANTLY"
"1964";"61";"Tammi, Taisto";"YKSI AINOA KATSE VAIN"
"1964";"62";"Marcato, Umberto";"MARJA-LEENA"
"1964";"63";"Tammi, Taisto";"KESÄN TANGO"
"1964";"64";"Tammi, Taisto";"PLANTAASI"
"1964";"65";"Streaplers, The";"DIGGITY DOGGETY"
"1964";"66";"Searchers, The";"DON'T THROW YOUR LOVE AWAY"
"1964";"67";"Rohde, Jan & The Adventurers";"FINNJENKA"
"1964";"68";"Beatles, The";"ROLL OVER BEETHOVEN"
"1964";"69";"Johnny";"KOTIHIPAT"
"1964";"70";"Valtanen, Eino";"PIENI MURU ONNEA"
"1964";"71";"Presley, Elvis";"KISSIN' COUSINS"
"1964";"72";"Finntrio";"TUULELTA VASTAUKSEN SAAN"
"1964";"73";"Presley, Elvis";"AIN'T THAT LOVING YOU BABY"
"1964";"74";"Koskinen, Rolf";"RAMBLERS JENKA"
"1964";"75";"Vainio, Juha";"JOS VAIN SAISIN NASTAHAMPAAN TAKAISIN"
"1965";"1";"Kuuva, Kari";"TANGO PELARGONIA"
"1965";"2";"Kuuva, Kari";"PIKKU NINA"
"1965";"3";"Rolling Stones, The";"THE LAST TIME"
"1965";"4";"Beatles, The";"YESTERDAY"
"1965";"5";"Katri Helena";"MINNE TUULI KULJETTAA"
"1965";"6";"Lund, Tamara";"SINUN OMASI"
"1965";"7";"Lenne & The Lee Kings";"STOP THE MUSIC"
"1965";"8";"Hanski, Seppo";"DONA DONA"
"1965";"9";"Rahkonen, Esko";"SYVÄ KUIN MERI"
"1965";"10";"Beatles, The";"ROCK AND ROLL MUSIC"
"1965";"11";"Beatles, The";"HELP"
"1965";"12";"Taipale, Reijo";"MONIKA MONIKA MONIKA"
